,b,h,d,d',L,l,a,fck,As,fy,As',fy',carbon,PBO,glass,CFRP,basalt,ff,Af,layer,mesh(long),mesh(lat),type
65,0.0,-0.5,-0.5389221556886228,0.0975609756097561,-0.1509433962264151,-0.16666666666666666,-0.15625,-0.5867683731846853,0.0,-2.2430023455824855,0.36028007638446846,-0.23925233644859814,0.0,0.0,0.0,0.0,0.0,-0.9296160877513712,-0.7667522764417466,-1.0,-1.4285714285714286,-0.8333333333333334,0.0
66,0.4,0.5,0.6107784431137725,0.1951219512195122,0.4528301886792453,0.4166666666666667,0.15625,-0.11735367463693706,0.0,-0.5541829554339333,0.36028007638446846,-0.037383177570093455,0.0,0.0,0.0,1.0,0.0,0.3805606337599025,-0.2624328741536307,0.0,1.0,1.9166666666666667,0.0
67,0.0,0.0,0.0,0.21951219512195122,0.0,0.0,0.0,0.0,0.0,-0.24143862392494203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5329067641681902,-0.06630866215269679,0.5,0.0,0.0,1.0
68,-0.98,-0.48,-0.40718562874251496,-0.07317073170731707,-0.5471698113207547,-0.5833333333333334,-0.84375,-0.5926360569165323,-566.0000000000322,0.8375293197810775,0.8001273074474856,0.11401869158878504,0.0,0.0,0.0,0.0,1.0,-0.5670322973796466,1.7081484940462293,2.5,2.142857142857143,1.25,0.0
69,0.0,0.0,0.09580838323353294,0.024390243902439025,0.4528301886792453,0.4166666666666667,0.15625,-0.13319642071292354,-1.0,0.3152462861610626,0.0001909611712285241,0.0665420560747664,0.0,1.0,0.0,0.0,0.0,0.8375990249847654,1.1244454821386878,0.5,0.0,0.8333333333333334,0.0
70,5.0,0.0,-0.10778443113772455,0.43902439024390244,0.0,0.0,-0.3125,0.5867683731846853,3047.0000000001737,0.1205629397967149,2.2998090388287715,0.043271028037383134,0.0,0.0,0.0,0.0,0.0,-0.9296160877513712,-0.7667522764417466,-1.0,-1.4285714285714286,-0.8333333333333334,0.0
71,0.0,0.0,0.0,0.21951219512195122,0.0,0.0,0.0,0.0,1571.0000000000894,-0.24143862392494203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13741620962827544,-0.2717721223441514,0.0,1.1714285714285713,0.3499999999999999,1.0
72,0.0,0.0,0.09580838323353294,0.0,0.4528301886792453,0.4166666666666667,0.15625,-0.4465307319935455,-1.0,0.16356528537920118,0.0001909611712285241,0.0665420560747664,0.0,1.0,0.0,0.0,0.0,0.8375990249847654,0.494046229278543,0.0,0.0,0.8333333333333334,0.0
73,1.0,2.5,2.8862275449101795,0.43902439024390244,1.509433962264151,1.5,1.40625,1.0620507554642806,-1.0,0.02752150117279108,0.3596435391470401,0.03214953271028046,0.0,0.0,0.0,0.0,1.0,0.008836075563680683,0.22320803175344375,-0.5,0.7142857142857143,0.4166666666666667,1.0
74,0.0,0.0,0.0,0.21951219512195122,0.0,0.0,0.0,0.0,0.0,-0.24143862392494203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5329067641681902,-0.29978986691571335,0.0,0.0,0.0,1.0
75,0.0,0.0,0.09580838323353294,0.024390243902439025,0.4528301886792453,0.4166666666666667,0.15625,-0.13319642071292354,-1.0,0.3152462861610626,0.0001909611712285241,0.0665420560747664,0.0,1.0,0.0,0.0,0.0,0.8375990249847654,0.494046229278543,0.0,0.0,0.8333333333333334,0.0
76,0.0,0.0,0.0,0.21951219512195122,0.0,0.0,0.0,0.0,0.0,-0.24143862392494203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.13741620962827544,0.22320803175344375,1.0,1.1714285714285713,0.3499999999999999,1.0
77,-0.98,-0.48,-0.40718562874251496,-0.07317073170731707,-0.5471698113207547,-0.5833333333333334,-0.84375,-0.5926360569165323,-566.0000000000322,0.8375293197810775,0.8001273074474856,0.11401869158878504,0.0,0.0,1.0,0.0,0.0,-0.6876904326630103,2.1676395050198463,2.5,0.2857142857142857,0.16666666666666666,0.0
78,0.0,0.0,0.0,0.21951219512195122,0.0,0.0,0.0,0.0,1571.0000000000894,-0.24143862392494203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5329067641681902,-0.06630866215269679,0.5,0.0,0.0,1.0
79,1.0,0.5,0.46107784431137727,-0.7804878048780488,1.2075471698113207,1.3333333333333333,1.328125,-0.5046208009388294,8246.00000000047,-0.8982017200938235,-0.6397199236155315,-0.9345794392523364,0.0,0.0,0.0,0.0,0.0,-0.9296160877513712,-0.7667522764417466,-1.0,-1.4285714285714286,-0.8333333333333334,0.0
